Image 1,Image 2,Similarity Index
8.jpg,84.jpg,0.479274431
8.jpg,85.jpg,0.453535488
8.jpg,86.jpg,0.459279993
8.jpg,87.jpg,0.449874012
8.jpg,88.jpg,0.471867217
8.jpg,89.jpg,0.454792545
8.jpg,90.jpg,0.237138273
8.jpg,91.jpg,0.348847677
8.jpg,92.jpg,0.626507874
8.jpg,93.jpg,0.464738388
8.jpg,94.jpg,0.468856387
8.jpg,95.jpg,0.427578263
8.jpg,96.jpg,0.533992131
8.jpg,97.jpg,0.496343417
8.jpg,98.jpg,0.724382406
8.jpg,99.jpg,0.369235708
8.jpg,100.jpg,0.392738963
8.jpg,101.jpg,0.440647415
8.jpg,102.jpg,0.457503157
8.jpg,103.jpg,0.013827351
8.jpg,104.jpg,0.470315764
8.jpg,105.jpg,0.458820076
8.jpg,106.jpg,0.468127407
8.jpg,107.jpg,0.503804243
8.jpg,108.jpg,0.415167884
8.jpg,109.jpg,0.610819534
8.jpg,110.jpg,0.623043876
8.jpg,111.jpg,0.558120964
8.jpg,112.jpg,0.459034834
8.jpg,113.jpg,0.669695501
8.jpg,114.jpg,0.003372735
8.jpg,115.jpg,0.025343274
8.jpg,116.jpg,0.519853046
8.jpg,117.jpg,0.486714062
8.jpg,118.jpg,0.451025702
8.jpg,119.jpg,0.347500154
8.jpg,120.jpg,0.482970725
8.jpg,121.jpg,0.480250391
9.jpg,10.jpg,0.779210362
9.jpg,11.jpg,0.65471733
9.jpg,12.jpg,0.012314776
9.jpg,13.jpg,0.686913954
9.jpg,14.jpg,0.68736377
9.jpg,15.jpg,0.800054115
9.jpg,16.jpg,0.066638766
9.jpg,17.jpg,0.575109754
9.jpg,18.jpg,0.71177093
9.jpg,19.jpg,0.821489826
9.jpg,20.jpg,0.81457848
9.jpg,21.jpg,0.637264497
9.jpg,22.jpg,0.773580946
9.jpg,23.jpg,0.76340955
9.jpg,24.jpg,0.763909239
9.jpg,25.jpg,0.789798574
9.jpg,26.jpg,0.054944817
9.jpg,27.jpg,0.294496551
9.jpg,28.jpg,0.835810706
9.jpg,29.jpg,0.309717388
9.jpg,30.jpg,0.31017279
9.jpg,31.jpg,0.788653164
9.jpg,32.jpg,0.769102061
9.jpg,33.jpg,0.388864985
9.jpg,34.jpg,0.752797994
9.jpg,35.jpg,0.661588751
9.jpg,36.jpg,0.834709921
9.jpg,37.jpg,0.002577716
9.jpg,38.jpg,0.213642696
9.jpg,39.jpg,0.825486394
9.jpg,40.jpg,0.337197458
9.jpg,41.jpg,0.70423771
9.jpg,42.jpg,0.148161546
9.jpg,43.jpg,0.822559506
9.jpg,44.jpg,0.722118062
9.jpg,45.jpg,0.755184719
9.jpg,46.jpg,0.777004457
9.jpg,47.jpg,0.816676686
9.jpg,48.jpg,0.656416141
9.jpg,49.jpg,0.80946055
9.jpg,50.jpg,0.836006551
9.jpg,51.jpg,0.822833223
9.jpg,52.jpg,0.689296141
9.jpg,53.jpg,0.753736482
9.jpg,54.jpg,0.774292736
9.jpg,55.jpg,0.791225969
9.jpg,56.jpg,0.57517131
9.jpg,57.jpg,0.397826326
9.jpg,58.jpg,0.042655289
9.jpg,59.jpg,0.429373849
9.jpg,60.jpg,0.840138722
9.jpg,61.jpg,0.756989609
9.jpg,62.jpg,0.686758803
9.jpg,63.jpg,0.755822643
9.jpg,64.jpg,0.370635646
9.jpg,65.jpg,0.763254156
9.jpg,66.jpg,0.838344852
9.jpg,67.jpg,0.076345152
9.jpg,68.jpg,0.671199018
9.jpg,69.jpg,0.825095568
9.jpg,70.jpg,0.170778939
9.jpg,71.jpg,0.766764253
9.jpg,72.jpg,0.164748766
9.jpg,73.jpg,0.830059169
9.jpg,74.jpg,0.76346179
9.jpg,75.jpg,0.185113582
9.jpg,76.jpg,0.85205827
9.jpg,77.jpg,0.829701605
9.jpg,78.jpg,0.269414321
9.jpg,79.jpg,0.851886839
9.jpg,80.jpg,0.837358538
9.jpg,81.jpg,0.78139686
9.jpg,82.jpg,0.359730113
9.jpg,83.jpg,0.802650577
9.jpg,84.jpg,0.798197644
9.jpg,85.jpg,0.805562088
9.jpg,86.jpg,0.805256639
9.jpg,87.jpg,0.779905447
9.jpg,88.jpg,0.797006694
9.jpg,89.jpg,0.796804847
9.jpg,90.jpg,0.400775985
9.jpg,91.jpg,0.165330167
9.jpg,92.jpg,0.25904905
9.jpg,93.jpg,0.839783547
9.jpg,94.jpg,0.84417182
9.jpg,95.jpg,0.744365114
9.jpg,96.jpg,0.582433952
9.jpg,97.jpg,0.799564487
9.jpg,98.jpg,0.469828053
9.jpg,99.jpg,0.481786826
9.jpg,100.jpg,0.689705425
9.jpg,101.jpg,0.786154256
9.jpg,102.jpg,0.835253185
9.jpg,103.jpg,0.003668053
9.jpg,104.jpg,0.809509847
9.jpg,105.jpg,0.822102194
9.jpg,106.jpg,0.841449972
9.jpg,107.jpg,0.179204752
9.jpg,108.jpg,0.672373806
9.jpg,109.jpg,0.235332106
9.jpg,110.jpg,0.587642109
9.jpg,111.jpg,0.57675092
9.jpg,112.jpg,0.827247717
9.jpg,113.jpg,0.381974356
9.jpg,114.jpg,0.001092588
9.jpg,115.jpg,0.009239897
9.jpg,116.jpg,0.194526099
9.jpg,117.jpg,0.208143274
9.jpg,118.jpg,0.808785149
9.jpg,119.jpg,0.109635194
9.jpg,120.jpg,0.871661749
9.jpg,121.jpg,0.867030547
10.jpg,11.jpg,0.635772987
10.jpg,12.jpg,0.010313888
10.jpg,13.jpg,0.676751777
10.jpg,14.jpg,0.663807336
10.jpg,15.jpg,0.760460827
10.jpg,16.jpg,0.060437754
10.jpg,17.jpg,0.560568087
10.jpg,18.jpg,0.687945492
10.jpg,19.jpg,0.808969602
10.jpg,20.jpg,0.774311737
10.jpg,21.jpg,0.632719244
10.jpg,22.jpg,0.715865678
10.jpg,23.jpg,0.715280903
10.jpg,24.jpg,0.704116564
10.jpg,25.jpg,0.771438268
10.jpg,26.jpg,0.050428793
10.jpg,27.jpg,0.270211046
10.jpg,28.jpg,0.802369111
10.jpg,29.jpg,0.298851569
10.jpg,30.jpg,0.287448221
10.jpg,31.jpg,0.763817325
10.jpg,32.jpg,0.763468799
10.jpg,33.jpg,0.368509725
10.jpg,34.jpg,0.761675146
10.jpg,35.jpg,0.634850993
10.jpg,36.jpg,0.805652814
10.jpg,37.jpg,0.007267753
10.jpg,38.jpg,0.196772548
10.jpg,39.jpg,0.806922537
10.jpg,40.jpg,0.316233104
10.jpg,41.jpg,0.654091428
10.jpg,42.jpg,0.140764463
10.jpg,43.jpg,0.813692378
10.jpg,44.jpg,0.690050467
10.jpg,45.jpg,0.713430957
10.jpg,46.jpg,0.74588687
10.jpg,47.jpg,0.802273251
10.jpg,48.jpg,0.617426246
10.jpg,49.jpg,0.788276327
10.jpg,50.jpg,0.803264111
10.jpg,51.jpg,0.805359269
10.jpg,52.jpg,0.676184565
10.jpg,53.jpg,0.736543004
10.jpg,54.jpg,0.745800105
10.jpg,55.jpg,0.764541011
10.jpg,56.jpg,0.543537066
10.jpg,57.jpg,0.361992408
10.jpg,58.jpg,0.041325592
10.jpg,59.jpg,0.401610609
10.jpg,60.jpg,0.811451015
10.jpg,61.jpg,0.731338594
10.jpg,62.jpg,0.656681104
10.jpg,63.jpg,0.749932622
10.jpg,64.jpg,0.344527046
10.jpg,65.jpg,0.731251388
10.jpg,66.jpg,0.761713569
10.jpg,67.jpg,0.075652511
10.jpg,68.jpg,0.665811637
10.jpg,69.jpg,0.78772147
10.jpg,70.jpg,0.164755022
10.jpg,71.jpg,0.746555031
10.jpg,72.jpg,0.161423958
10.jpg,73.jpg,0.790614352
10.jpg,74.jpg,0.742714891
10.jpg,75.jpg,0.159498119
10.jpg,76.jpg,0.790411692
10.jpg,77.jpg,0.793254971
10.jpg,78.jpg,0.257062574
10.jpg,79.jpg,0.802623328
10.jpg,80.jpg,0.804772855
10.jpg,81.jpg,0.758298148
10.jpg,82.jpg,0.337441719
10.jpg,83.jpg,0.764870889
10.jpg,84.jpg,0.779112739
10.jpg,85.jpg,0.77656637
10.jpg,86.jpg,0.797021536
10.jpg,87.jpg,0.76205072
10.jpg,88.jpg,0.752093397
10.jpg,89.jpg,0.776947639
10.jpg,90.jpg,0.360252076
10.jpg,91.jpg,0.160369067
10.jpg,92.jpg,0.245216
10.jpg,93.jpg,0.792070547
10.jpg,94.jpg,0.801962653
10.jpg,95.jpg,0.718309756
10.jpg,96.jpg,0.541988002
10.jpg,97.jpg,0.789058992
10.jpg,98.jpg,0.468075312
10.jpg,99.jpg,0.455007642
10.jpg,100.jpg,0.678803617
10.jpg,101.jpg,0.738312008
10.jpg,102.jpg,0.789193494
10.jpg,103.jpg,0.00790587
10.jpg,104.jpg,0.790263949
10.jpg,105.jpg,0.78425725
10.jpg,106.jpg,0.802327133
10.jpg,107.jpg,0.167469826
10.jpg,108.jpg,0.680822196
10.jpg,109.jpg,0.214610706
10.jpg,110.jpg,0.578126107
10.jpg,111.jpg,0.539531718
10.jpg,112.jpg,0.772471433
10.jpg,113.jpg,0.35626064
10.jpg,114.jpg,0.005506059
10.jpg,115.jpg,0.011803719
10.jpg,116.jpg,0.179813911
10.jpg,117.jpg,0.203484469
10.jpg,118.jpg,0.772904697
10.jpg,119.jpg,0.106619935
10.jpg,120.jpg,0.821650679
10.jpg,121.jpg,0.821386742
11.jpg,12.jpg,0.021223757
11.jpg,13.jpg,0.575780625
11.jpg,14.jpg,0.580247208
11.jpg,15.jpg,0.642961228
11.jpg,16.jpg,0.057190177
11.jpg,17.jpg,0.511930042
11.jpg,18.jpg,0.586163994
11.jpg,19.jpg,0.656454734
11.jpg,20.jpg,0.642735829
11.jpg,21.jpg,0.541615835
11.jpg,22.jpg,0.612067664
11.jpg,23.jpg,0.616343778
11.jpg,24.jpg,0.621601151
11.jpg,25.jpg,0.645106697
11.jpg,26.jpg,0.045641062
11.jpg,27.jpg,0.261520868
11.jpg,28.jpg,0.661798291
11.jpg,29.jpg,0.288853562
11.jpg,30.jpg,0.275601969
11.jpg,31.jpg,0.638364428
11.jpg,32.jpg,0.624451287
11.jpg,33.jpg,0.348605684
11.jpg,34.jpg,0.632145229
11.jpg,35.jpg,0.569347797
11.jpg,36.jpg,0.671302615
11.jpg,37.jpg,0.031708164
11.jpg,38.jpg,0.195319182
11.jpg,39.jpg,0.660104002
11.jpg,40.jpg,0.296663865
11.jpg,41.jpg,0.583192837
11.jpg,42.jpg,0.136394089
11.jpg,43.jpg,0.657742474
11.jpg,44.jpg,0.599782193
11.jpg,45.jpg,0.615224801
11.jpg,46.jpg,0.637820904
11.jpg,47.jpg,0.652538606
11.jpg,48.jpg,0.527473544
11.jpg,49.jpg,0.652384819
11.jpg,50.jpg,0.664071765
11.jpg,51.jpg,0.661141456
11.jpg,52.jpg,0.567008686
11.jpg,53.jpg,0.613640487
11.jpg,54.jpg,0.639666074
11.jpg,55.jpg,0.661587899
11.jpg,56.jpg,0.494437042
11.jpg,57.jpg,0.346592008
11.jpg,58.jpg,0.045072051
11.jpg,59.jpg,0.37297011
11.jpg,60.jpg,0.668796988
11.jpg,61.jpg,0.624224103
11.jpg,62.jpg,0.556468779
11.jpg,63.jpg,0.622415381
11.jpg,64.jpg,0.337232179
11.jpg,65.jpg,0.617917421
11.jpg,66.jpg,0.645640228
11.jpg,67.jpg,0.074899426
11.jpg,68.jpg,0.583398364
11.jpg,69.jpg,0.675595395
11.jpg,70.jpg,0.160863852
11.jpg,71.jpg,0.642189429
11.jpg,72.jpg,0.157082562
11.jpg,73.jpg,0.663607693
11.jpg,74.jpg,0.618450886
11.jpg,75.jpg,0.15011005
11.jpg,76.jpg,0.671469185
11.jpg,77.jpg,0.663326056
11.jpg,78.jpg,0.252547066
11.jpg,79.jpg,0.692003731
11.jpg,80.jpg,0.674358148
11.jpg,81.jpg,0.639752243
11.jpg,82.jpg,0.320218345
11.jpg,83.jpg,0.649021806
11.jpg,84.jpg,0.640028194
11.jpg,85.jpg,0.649474202
11.jpg,86.jpg,0.652040023
11.jpg,87.jpg,0.637173206
11.jpg,88.jpg,0.6559628
11.jpg,89.jpg,0.639209464
11.jpg,90.jpg,0.323522048
11.jpg,91.jpg,0.164440931
11.jpg,92.jpg,0.232627085
11.jpg,93.jpg,0.662518748
11.jpg,94.jpg,0.669254257
11.jpg,95.jpg,0.601901109
11.jpg,96.jpg,0.463703865
11.jpg,97.jpg,0.654590003
11.jpg,98.jpg,0.417293082
11.jpg,99.jpg,0.416835945
11.jpg,100.jpg,0.567366137
11.jpg,101.jpg,0.640333286
11.jpg,102.jpg,0.666368583
11.jpg,103.jpg,0.039219828
11.jpg,104.jpg,0.651473286
11.jpg,105.jpg,0.665068557
11.jpg,106.jpg,0.667515292
11.jpg,107.jpg,0.164390564
11.jpg,108.jpg,0.573788858
11.jpg,109.jpg,0.206346821
11.jpg,110.jpg,0.491245427
11.jpg,111.jpg,0.479248351
11.jpg,112.jpg,0.652023715
11.jpg,113.jpg,0.340826228
11.jpg,114.jpg,0.062394897
11.jpg,115.jpg,0.037462262
11.jpg,116.jpg,0.161843836
11.jpg,117.jpg,0.19801439
11.jpg,118.jpg,0.647149468
11.jpg,119.jpg,0.093638257
11.jpg,120.jpg,0.687255921
11.jpg,121.jpg,0.685369351
12.jpg,13.jpg,0.009199599
12.jpg,14.jpg,0.012338599
12.jpg,15.jpg,0.01674067
12.jpg,16.jpg,0.33420739
12.jpg,17.jpg,0.008151059
12.jpg,18.jpg,0.011204495
12.jpg,19.jpg,0.010071449
12.jpg,20.jpg,0.013949771
12.jpg,21.jpg,0.009668654
12.jpg,22.jpg,0.012385144
12.jpg,23.jpg,0.017373897
12.jpg,24.jpg,0.015551385
12.jpg,25.jpg,0.009672747
12.jpg,26.jpg,0.327376828
12.jpg,27.jpg,0.023780819
12.jpg,28.jpg,0.01185506
12.jpg,29.jpg,0.01302038
12.jpg,30.jpg,0.019736152
12.jpg,31.jpg,0.005355057
12.jpg,32.jpg,0.006523427
12.jpg,33.jpg,0.258824373
12.jpg,34.jpg,0.011624932
12.jpg,35.jpg,0.016473537
12.jpg,36.jpg,0.016740616
12.jpg,37.jpg,0.69723548
12.jpg,38.jpg,0.024655008
12.jpg,39.jpg,0.011816949
12.jpg,40.jpg,0.021340243
12.jpg,41.jpg,0.017801263
12.jpg,42.jpg,0.028686119
12.jpg,43.jpg,0.007793385
12.jpg,44.jpg,0.012986895
12.jpg,45.jpg,0.013389643
12.jpg,46.jpg,0.012868258
12.jpg,47.jpg,0.010458539
12.jpg,48.jpg,0.010648635
12.jpg,49.jpg,0.016284945
12.jpg,50.jpg,0.019454717
12.jpg,51.jpg,0.012768436
12.jpg,52.jpg,0.009457908
12.jpg,53.jpg,0.007762564
12.jpg,54.jpg,0.010965092
12.jpg,55.jpg,0.023200497
12.jpg,56.jpg,0.014380146
12.jpg,57.jpg,0.021265689
12.jpg,58.jpg,0.115228167
12.jpg,59.jpg,0.015198826
12.jpg,60.jpg,0.009630869
12.jpg,61.jpg,0.012990961
12.jpg,62.jpg,0.009228487
12.jpg,63.jpg,0.010645253
12.jpg,64.jpg,0.011339255
12.jpg,65.jpg,0.013579062
12.jpg,66.jpg,0.017164517
12.jpg,67.jpg,0.043194608
12.jpg,68.jpg,0.006091953
12.jpg,69.jpg,0.013649778
12.jpg,70.jpg,0.025537927
12.jpg,71.jpg,0.01109187
12.jpg,72.jpg,0.023486775
12.jpg,73.jpg,0.013097582
12.jpg,74.jpg,0.01224389
12.jpg,75.jpg,0.021521849
12.jpg,76.jpg,0.017140804
12.jpg,77.jpg,0.015411549
12.jpg,78.jpg,0.013810642
12.jpg,79.jpg,0.015225671
12.jpg,80.jpg,0.018052598
12.jpg,81.jpg,0.011127121
12.jpg,82.jpg,0.014145516
12.jpg,83.jpg,0.017036234
12.jpg,84.jpg,0.013638251
12.jpg,85.jpg,0.010687635
12.jpg,86.jpg,0.008004197
12.jpg,87.jpg,0.007556934
12.jpg,88.jpg,0.015941096
12.jpg,89.jpg,0.010799682
12.jpg,90.jpg,0.013631789
12.jpg,91.jpg,0.26077219
12.jpg,92.jpg,0.023814871
12.jpg,93.jpg,0.013790262
12.jpg,94.jpg,0.012670506
12.jpg,95.jpg,0.010337298
12.jpg,96.jpg,0.033500588
12.jpg,97.jpg,0.012642603
12.jpg,98.jpg,0.015039628
12.jpg,99.jpg,0.046578593
12.jpg,100.jpg,0.011365555
12.jpg,101.jpg,0.013738304
12.jpg,102.jpg,0.012269102
12.jpg,103.jpg,0.649920581
12.jpg,104.jpg,0.012492097
12.jpg,105.jpg,0.014286995
12.jpg,106.jpg,0.013766527
12.jpg,107.jpg,0.02698417
12.jpg,108.jpg,0.006274825
12.jpg,109.jpg,0.030187718
12.jpg,110.jpg,0.024665799
12.jpg,111.jpg,0.019571677
12.jpg,112.jpg,0.010949504
12.jpg,113.jpg,0.017336974
12.jpg,114.jpg,0.740707313
12.jpg,115.jpg,0.70127522
12.jpg,116.jpg,0.030904822
12.jpg,117.jpg,0.020754922
12.jpg,118.jpg,0.022141276
12.jpg,119.jpg,0.053300665
12.jpg,120.jpg,0.017181312
12.jpg,121.jpg,0.014431454
13.jpg,14.jpg,0.615108335
13.jpg,15.jpg,0.670314881
13.jpg,16.jpg,0.059165854
13.jpg,17.jpg,0.502627156
13.jpg,18.jpg,0.613634499
13.jpg,19.jpg,0.706229179
13.jpg,20.jpg,0.675345686
13.jpg,21.jpg,0.564191171
13.jpg,22.jpg,0.628202486
13.jpg,23.jpg,0.635036259
13.jpg,24.jpg,0.629946262
13.jpg,25.jpg,0.683320474
13.jpg,26.jpg,0.049002979
13.jpg,27.jpg,0.270777665
13.jpg,28.jpg,0.718596519
13.jpg,29.jpg,0.28965793
13.jpg,30.jpg,0.284380626
13.jpg,31.jpg,0.681416027
13.jpg,32.jpg,0.670174981
13.jpg,33.jpg,0.361140025
13.jpg,34.jpg,0.661975893
13.jpg,35.jpg,0.604517879
13.jpg,36.jpg,0.7100153
13.jpg,37.jpg,0.002840581
13.jpg,38.jpg,0.196492731
13.jpg,39.jpg,0.718032967
13.jpg,40.jpg,0.30955104
13.jpg,41.jpg,0.614072231
13.jpg,42.jpg,0.135573028
13.jpg,43.jpg,0.708070552
13.jpg,44.jpg,0.620858311
13.jpg,45.jpg,0.632583805
13.jpg,46.jpg,0.665764564
13.jpg,47.jpg,0.707316453
13.jpg,48.jpg,0.570190332
13.jpg,49.jpg,0.686581698
13.jpg,50.jpg,0.711758687
13.jpg,51.jpg,0.714494853
13.jpg,52.jpg,0.602092945
13.jpg,53.jpg,0.632964763
13.jpg,54.jpg,0.682648885
13.jpg,55.jpg,0.67441723
13.jpg,56.jpg,0.522573813
13.jpg,57.jpg,0.35600612
13.jpg,58.jpg,0.038286526
13.jpg,59.jpg,0.392862931
13.jpg,60.jpg,0.717998896
13.jpg,61.jpg,0.665977477
13.jpg,62.jpg,0.572141073
13.jpg,63.jpg,0.664596154
13.jpg,64.jpg,0.340737852
13.jpg,65.jpg,0.651294435
13.jpg,66.jpg,0.677592148
13.jpg,67.jpg,0.071693576
13.jpg,68.jpg,0.600880735
13.jpg,69.jpg,0.691895133
13.jpg,70.jpg,0.164388803
13.jpg,71.jpg,0.668825058
13.jpg,72.jpg,0.154489408
13.jpg,73.jpg,0.695083715
13.jpg,74.jpg,0.669570642
13.jpg,75.jpg,0.158250113
13.jpg,76.jpg,0.717298599
13.jpg,77.jpg,0.724789966
13.jpg,78.jpg,0.255294343
13.jpg,79.jpg,0.72941763
13.jpg,80.jpg,0.727308129
13.jpg,81.jpg,0.673669263
13.jpg,82.jpg,0.337214562
13.jpg,83.jpg,0.706818617
13.jpg,84.jpg,0.684919606
13.jpg,85.jpg,0.693981305
13.jpg,86.jpg,0.702373811
13.jpg,87.jpg,0.666242876
13.jpg,88.jpg,0.701645674
13.jpg,89.jpg,0.663951884
13.jpg,90.jpg,0.33458606
13.jpg,91.jpg,0.154742701
13.jpg,92.jpg,0.238910598
13.jpg,93.jpg,0.695398002
13.jpg,94.jpg,0.70251635
13.jpg,95.jpg,0.630402655
13.jpg,96.jpg,0.484416925
13.jpg,97.jpg,0.705478351
13.jpg,98.jpg,0.427493769
13.jpg,99.jpg,0.433737848
13.jpg,100.jpg,0.600458489
13.jpg,101.jpg,0.655990582
13.jpg,102.jpg,0.699591463
13.jpg,103.jpg,0.00205712
13.jpg,104.jpg,0.691057765
13.jpg,105.jpg,0.692880377
13.jpg,106.jpg,0.728919513
13.jpg,107.jpg,0.164747414
13.jpg,108.jpg,0.608381986
13.jpg,109.jpg,0.214786306
13.jpg,110.jpg,0.519988379
13.jpg,111.jpg,0.537515246
13.jpg,112.jpg,0.678203954
13.jpg,113.jpg,0.349172997
13.jpg,114.jpg,0.000601103
13.jpg,115.jpg,0.008364068
13.jpg,116.jpg,0.178328338
13.jpg,117.jpg,0.205796739
13.jpg,118.jpg,0.710353881
13.jpg,119.jpg,0.097917399
13.jpg,120.jpg,0.737826828
13.jpg,121.jpg,0.736440982
14.jpg,15.jpg,0.670115
14.jpg,16.jpg,0.057205654
14.jpg,17.jpg,0.522781347
14.jpg,18.jpg,0.622874066
14.jpg,19.jpg,0.699445404
14.jpg,20.jpg,0.667733052
14.jpg,21.jpg,0.556385477
14.jpg,22.jpg,0.639496784
14.jpg,23.jpg,0.628325848
14.jpg,24.jpg,0.645625783
14.jpg,25.jpg,0.680910988
14.jpg,26.jpg,0.047555371
14.jpg,27.jpg,0.260768455
14.jpg,28.jpg,0.723260267
14.jpg,29.jpg,0.288707751
14.jpg,30.jpg,0.272769454
14.jpg,31.jpg,0.6699233
14.jpg,32.jpg,0.654527435
14.jpg,33.jpg,0.351654615
14.jpg,34.jpg,0.660758655
14.jpg,35.jpg,0.592525436
14.jpg,36.jpg,0.711841931
14.jpg,37.jpg,0.002774546
14.jpg,38.jpg,0.188301288
14.jpg,39.jpg,0.714043521
14.jpg,40.jpg,0.300243902
14.jpg,41.jpg,0.612606694
14.jpg,42.jpg,0.129731879
14.jpg,43.jpg,0.697009406
14.jpg,44.jpg,0.629079117
14.jpg,45.jpg,0.640131184
14.jpg,46.jpg,0.66996385
14.jpg,47.jpg,0.690286333
14.jpg,48.jpg,0.563402776
14.jpg,49.jpg,0.691177103
14.jpg,50.jpg,0.708912589
14.jpg,51.jpg,0.708526749
14.jpg,52.jpg,0.604743125
14.jpg,53.jpg,0.630513957
14.jpg,54.jpg,0.671751376
14.jpg,55.jpg,0.698643404
14.jpg,56.jpg,0.503279114
14.jpg,57.jpg,0.343516434
14.jpg,58.jpg,0.037596652
14.jpg,59.jpg,0.376866252
14.jpg,60.jpg,0.715302881
14.jpg,61.jpg,0.658761693
14.jpg,62.jpg,0.575162652
14.jpg,63.jpg,0.663799356
14.jpg,64.jpg,0.331734622
14.jpg,65.jpg,0.652407791
14.jpg,66.jpg,0.690334781
14.jpg,67.jpg,0.071020963
14.jpg,68.jpg,0.594558931
14.jpg,69.jpg,0.697016272
14.jpg,70.jpg,0.152227187
14.jpg,71.jpg,0.666769252
14.jpg,72.jpg,0.150230902
14.jpg,73.jpg,0.691579676
14.jpg,74.jpg,0.667819511
14.jpg,75.jpg,0.154549209
14.jpg,76.jpg,0.718222878
14.jpg,77.jpg,0.719946453
14.jpg,78.jpg,0.247632668
14.jpg,79.jpg,0.726875232
14.jpg,80.jpg,0.728201568
14.jpg,81.jpg,0.673600217
14.jpg,82.jpg,0.32731223
14.jpg,83.jpg,0.696071863
14.jpg,84.jpg,0.673339442
14.jpg,85.jpg,0.683559612
14.jpg,86.jpg,0.693460955
14.jpg,87.jpg,0.660354569
14.jpg,88.jpg,0.697430755
14.jpg,89.jpg,0.662128516
14.jpg,90.jpg,0.352204639
14.jpg,91.jpg,0.14837691
14.jpg,92.jpg,0.228668287
14.jpg,93.jpg,0.699498478
14.jpg,94.jpg,0.70431824
14.jpg,95.jpg,0.635363122
14.jpg,96.jpg,0.48083105
14.jpg,97.jpg,0.704951524
14.jpg,98.jpg,0.42231244
14.jpg,99.jpg,0.425770396
14.jpg,100.jpg,0.585669329
14.jpg,101.jpg,0.671896818
14.jpg,102.jpg,0.689145277
14.jpg,103.jpg,0.003245886
14.jpg,104.jpg,0.692381461
14.jpg,105.jpg,0.703143329
14.jpg,106.jpg,0.730317296
14.jpg,107.jpg,0.161145013
14.jpg,108.jpg,0.587870188
14.jpg,109.jpg,0.206234524
14.jpg,110.jpg,0.511049191
14.jpg,111.jpg,0.52249321
14.jpg,112.jpg,0.683766569
14.jpg,113.jpg,0.333013596
14.jpg,114.jpg,0.000867337
14.jpg,115.jpg,0.007432674
14.jpg,116.jpg,0.177294204
14.jpg,117.jpg,0.195882349
14.jpg,118.jpg,0.706589606
14.jpg,119.jpg,0.095363903
14.jpg,120.jpg,0.740207829
14.jpg,121.jpg,0.739108791
15.jpg,16.jpg,0.063197474
15.jpg,17.jpg,0.580685899
15.jpg,18.jpg,0.700195944
15.jpg,19.jpg,0.781757569
15.jpg,20.jpg,0.782853996
15.jpg,21.jpg,0.628150829
15.jpg,22.jpg,0.73723111
15.jpg,23.jpg,0.745418919
15.jpg,24.jpg,0.746945348
15.jpg,25.jpg,0.767412422
15.jpg,26.jpg,0.058378022
15.jpg,27.jpg,0.286022586
15.jpg,28.jpg,0.804109657
15.jpg,29.jpg,0.307757233
15.jpg,30.jpg,0.299560134
15.jpg,31.jpg,0.771224343
15.jpg,32.jpg,0.750248451
15.jpg,33.jpg,0.369920597
15.jpg,34.jpg,0.735664947
15.jpg,35.jpg,0.638938341
15.jpg,36.jpg,0.804940797
15.jpg,37.jpg,0.004918284
15.jpg,38.jpg,0.209126492
15.jpg,39.jpg,0.799087168
15.jpg,40.jpg,0.330423295
15.jpg,41.jpg,0.67282575
15.jpg,42.jpg,0.14621982
15.jpg,43.jpg,0.785575133
15.jpg,44.jpg,0.701367718
15.jpg,45.jpg,0.737610078
15.jpg,46.jpg,0.761225659
15.jpg,47.jpg,0.785714878
15.jpg,48.jpg,0.623561184
15.jpg,49.jpg,0.784424793
15.jpg,50.jpg,0.807547464
15.jpg,51.jpg,0.796244774
15.jpg,52.jpg,0.68486276
15.jpg,53.jpg,0.743744598
15.jpg,54.jpg,0.746545786
15.jpg,55.jpg,0.788943049
15.jpg,56.jpg,0.550701626
15.jpg,57.jpg,0.381041575
15.jpg,58.jpg,0.04510868
15.jpg,59.jpg,0.414075426
15.jpg,60.jpg,0.806045611
15.jpg,61.jpg,0.732813253
15.jpg,62.jpg,0.663915835
15.jpg,63.jpg,0.736531144
15.jpg,64.jpg,0.360214373
15.jpg,65.jpg,0.733825921
15.jpg,66.jpg,0.793658134
15.jpg,67.jpg,0.075935637
15.jpg,68.jpg,0.658616889
15.jpg,69.jpg,0.792509839
15.jpg,70.jpg,0.169104538
15.jpg,71.jpg,0.73885422
15.jpg,72.jpg,0.162300908
15.jpg,73.jpg,0.799098582
15.jpg,74.jpg,0.736176767
15.jpg,75.jpg,0.176815711
15.jpg,76.jpg,0.815816572
15.jpg,77.jpg,0.802664908
15.jpg,78.jpg,0.261007621
15.jpg,79.jpg,0.811363492
15.jpg,80.jpg,0.814055229
15.jpg,81.jpg,0.761922651
15.jpg,82.jpg,0.349596412
15.jpg,83.jpg,0.778097315
15.jpg,84.jpg,0.763967835
15.jpg,85.jpg,0.780038136
15.jpg,86.jpg,0.783553283
15.jpg,87.jpg,0.754936407
15.jpg,88.jpg,0.771173381
15.jpg,89.jpg,0.773838717
15.jpg,90.jpg,0.37711899
15.jpg,91.jpg,0.163437943
15.jpg,92.jpg,0.252180566
15.jpg,93.jpg,0.802634253
15.jpg,94.jpg,0.806522031
15.jpg,95.jpg,0.717484384
15.jpg,96.jpg,0.564771386
